162	クマ	/data/img_animal/エゾヒグマ.jpg	/data/sound_baby_animal/クマ.mp3
163	ワラビー	/data/img_animal/エレガントワラビー.jpg	/data/sound_baby_animal/ワラビー.mp3
164	オオアリクイ	/data/img_animal/オオアリクイ.jpg	/data/sound_baby_animal/オオアリクイ.mp3
165	プレーリードッグ	/data/img_animal/オグロプレーリードッグ.jpg	/data/sound_baby_animal/プレーリードッグ.mp3
166	オランウータン	/data/img_animal/オランウータン.jpg	/data/sound_baby_animal/オランウータン.mp3
167	アシカ	/data/img_animal/オーストラリアアシカ.jpg	/data/sound_baby_animal/アシカ.mp3
168	ウサギ	/data/img_animal/カイウサギ.jpg	/data/sound_baby_animal/ウサギ.mp3
169	カバ	/data/img_animal/カバ.jpg	/data/sound_baby_animal/カバ.mp3
170	カピバラ	/data/img_animal/カピバラ.jpg	/data/sound_baby_animal/カピバラ.mp3
171	カマイルカ	/data/img_animal/カマイルカ.jpg	/data/sound_baby_animal/カマイルカ.mp3
172	カモノハシ	/data/img_animal/カモノハシ.jpg	/data/sound_baby_animal/カモノハシ.mp3
173	オットセイ	/data/img_animal/ガラパゴスオットセイ.jpg	/data/sound_baby_animal/オットセイ.mp3
174	キツネ	/data/img_animal/キタキツネ.jpg	/data/sound_baby_animal/キツネ.mp3
175	リス	/data/img_animal/キタリス.jpg	/data/sound_baby_animal/リス.mp3
176	サイ	/data/img_animal/クロサイ.jpg	/data/sound_baby_animal/サイ.mp3
177	シマウマ	/data/img_animal/グラントシマウマ.jpg	/data/sound_baby_animal/シマウマ.mp3
178	グリズリー	/data/img_animal/グリズリー.jpg	/data/sound_baby_animal/グリズリー.mp3
179	コアラ	/data/img_animal/コアラ.jpg	/data/sound_baby_animal/コアラ.mp3
180	コウモリ	/data/img_animal/コキクガシラコウモリ.jpg	/data/sound_baby_animal/コウモリ.mp3
181	アルマジロ	/data/img_animal/ココノオビアルマジロ.jpg	/data/sound_baby_animal/アルマジロ.mp3
182	ネズミ	/data/img_animal/コミミハネジネズミ.jpg	/data/sound_baby_animal/ネズミ.mp3
183	ゴールデンハムスター	/data/img_animal/ゴールデンハムスター.jpg	/data/sound_baby_animal/ゴールデンハムスター.mp3
184	クジラ	/data/img_animal/ザトウクジラ.jpg	/data/sound_baby_animal/クジラ.mp3
185	キリン	/data/img_animal/ザンベジキリン.jpg	/data/sound_baby_animal/キリン.mp3
186	マングース	/data/img_animal/シママングース.jpg	/data/sound_baby_animal/マングース.mp3
187	パンダ	/data/img_animal/ジャイアントパンダ.jpg	/data/sound_baby_animal/パンダ.mp3
188	ジュゴン	/data/img_animal/ジュゴン.jpg	/data/sound_baby_animal/ジュゴン.mp3
189	オオカミ	/data/img_animal/タイリクオオカミ.jpg	/data/sound_baby_animal/オオカミ.mp3
190	タヌキ	/data/img_animal/タヌキ.jpg	/data/sound_baby_animal/タヌキ.mp3
191	チンパンジー	/data/img_animal/チンパンジー.jpg	/data/sound_baby_animal/チンパンジー.mp3
192	トナカイ	/data/img_animal/トナカイ.jpg	/data/sound_baby_animal/トナカイ.mp3
193	猿	/data/img_animal/ニホンザル.jpg	/data/sound_baby_animal/猿.mp3
194	鹿	/data/img_animal/ニホンジカ.jpg	/data/sound_baby_animal/鹿.mp3
195	モモンガ	/data/img_animal/ニホンモモンガ.jpg	/data/sound_baby_animal/モモンガ.mp3
196	モグラ	/data/img_animal/ハリモグラ.jpg	/data/sound_baby_animal/モグラ.mp3
197	イルカ	/data/img_animal/ハンドウイルカ.jpg	/data/sound_baby_animal/イルカ.mp3
198	ヒツジ	/data/img_animal/ヒツジ.jpg	/data/sound_baby_animal/ヒツジ.mp3
199	ラクダ	/data/img_animal/フタコブラクダ.jpg	/data/sound_baby_animal/ラクダ.mp3
200	豚	/data/img_animal/ブタ.jpg	/data/sound_baby_animal/豚.mp3
201	ハイエナ	/data/img_animal/ブチハイエナ.jpg	/data/sound_baby_animal/ハイエナ.mp3
202	トラ	/data/img_animal/ベンガルトラ.jpg	/data/sound_baby_animal/トラ.mp3
203	ホッキョクグマ	/data/img_animal/ホッキョクグマ.jpg	/data/sound_baby_animal/ホッキョクグマ.mp3
204	ライオン	/data/img_animal/マサイライオン.jpg	/data/sound_baby_animal/ライオン.mp3
205	バク	/data/img_animal/マレーバク.jpg	/data/sound_baby_animal/バク.mp3
206	マントヒヒ	/data/img_animal/マントヒヒ.jpg	/data/sound_baby_animal/マントヒヒ.mp3
207	ウォンバット	/data/img_animal/ミナミケバナウォンバット.jpg	/data/sound_baby_animal/ウォンバット.mp3
